2022-06-17 21:06:67 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 21:06:406 INFO  HomePage :46 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (332777d7bb122c9a450b3a5663d9a0e1)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 21:06:491 INFO  HomePage :50 - Click on Online slot: [[ChromeDriver: chrome on WINDOWS (332777d7bb122c9a450b3a5663d9a0e1)] -> link text: Online Slots]
2022-06-17 22:06:386 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:799 INFO  HomePage :50 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (767f332650f0483a75a74eb042321b80)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:877 INFO  HomePage :62 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (767f332650f0483a75a74eb042321b80)] -> link text: Live Casino]
2022-06-17 22:06:523 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:647 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (126ad994297142af8e87a4ecc1b97c99)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:722 INFO  HomePage :67 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (126ad994297142af8e87a4ecc1b97c99)] -> link text: Live Casino]
2022-06-17 22:06:870 INFO  HomePage :72 - Verify live casino page: [[ChromeDriver: chrome on WINDOWS (126ad994297142af8e87a4ecc1b97c99)] -> xpath: //h1[contains(text(),'Try Live Casino - Live Action Dealers & Selection ')]]
2022-06-17 22:06:886 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:824 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (ef84d74f1fa8674fa8261750072cade7)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:893 INFO  HomePage :76 - Click on Casino: [[ChromeDriver: chrome on WINDOWS (ef84d74f1fa8674fa8261750072cade7)] -> link text: Casino]
2022-06-17 22:06:09 INFO  HomePage :81 - Verify casino page: [[ChromeDriver: chrome on WINDOWS (ef84d74f1fa8674fa8261750072cade7)] -> xpath: //h1[contains(text(),'Play Online Casino Games, with Many Classics to Ch')]]
2022-06-17 22:06:710 INFO  ManageDriver :31 - Launching Chrome Browser
2022-06-17 22:06:865 INFO  HomePage :54 - Accept Cookie: [[ChromeDriver: chrome on WINDOWS (08f133f8d524a41088b371e96e3b7e5a)] -> css selector: div.privacy_prompt.explicit_consent div.privacy_prompt_content:nth-child(2) div.option_set:nth-child(3) div.option:nth-child(2) > label.dialog_button]
2022-06-17 22:06:943 INFO  HomePage :67 - Click on Live Casino: [[ChromeDriver: chrome on WINDOWS (08f133f8d524a41088b371e96e3b7e5a)] -> link text: Live Casino]
2022-06-17 22:06:183 INFO  HomePage :72 - Verify live casino page: [[ChromeDriver: chrome on WINDOWS (08f133f8d524a41088b371e96e3b7e5a)] -> xpath: //h1[contains(text(),'Try Live Casino - Live Action Dealers & Selection ')]]
2022-06-17 22:06:201 INFO  ManageDriver :31 - Launching Chrome Browser
